STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/04/1998,2.8,1522,1516,6.6,,,15.6,17.2,13.3,,150,160,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/05/1998,2.6,1835,1833,4.3,,,15,17.2,12.2,,280,270,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/05/1998,3.5,1600,1559,17.8,,,14.4,16.7,11.7,,260,260,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/05/1998,2.2,1547,1546,1,,,13.9,20.6,7.2,,220,200,6.7,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/05/1998,1.9,1317,1300,0.3,,,13.9,20,7.2,,200,190,4.9,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/05/1998,2,1712,1715,0,,,13.9,21.7,6.1,,240,260,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/05/1998,1.8,1240,1239,0,,,17.2,23.9,10.6,,190,200,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/05/1998,4.5,1129,1128,17,,,17.2,19.4,15,,150,140,9.4,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/05/1998,3.1,1727,1731,1.3,,,17.8,21.1,14.4,,360,350,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/05/1998,4.1,1445,1555,0,,,17.2,21.7,12.2,,10,10,6.7,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/05/1998,5,1933,2017,0,,,17.8,22.2,12.8,,20,360,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/05/1998,3.5,400,226,0,,,15.6,18.9,11.7,,10,360,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/05/1998,2.3,1925,1905,0,,,16.7,22.8,10.6,,100,110,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/05/1998,3.4,1106,1105,0,,,20,26.1,13.3,,160,160,8.9,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/05/1998,0.8,1429,1513,0,,,21.7,30,13.3,,200,230,4,4.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/05/1998,2.2,1628,1627,0,,,22.2,30.6,13.9,,160,150,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/05/1998,3.5,1414,1332,0,,,23.3,28.9,17.8,,300,270,8.9,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/05/1998,2.8,1212,1303,0,,,20.6,27.8,13.3,,10,330,6.7,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/05/1998,2.3,1705,1506,0,,,20,29.4,10.6,,190,210,5.8,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/05/1998,3.9,1510,1535,0,,,22.8,31.1,13.9,,230,220,9.4,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/05/1998,3.6,2258,2258,16.3,,,22.8,30,15.6,,270,270,14.3,19.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/05/1998,3.8,812,812,0.3,,,18.9,23.3,14.4,,20,10,8,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/05/1998,2.7,2238,2058,0,,,15.6,20.6,10,,60,60,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/05/1998,2.1,1414,24,4.3,,,17.2,22.8,11.7,,30,60,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/05/1998,3.7,1018,1041,5.6,,,18.3,23.9,12.8,,90,110,8,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/05/1998,3.5,947,943,0,,,17.2,20.6,13.9,,260,270,6.7,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/05/1998,2.3,1009,1037,0.3,,,16.1,22.8,9.4,,360,360,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/05/1998,1.4,1118,1210,0,,,18.9,26.1,11.7,,110,110,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/05/1998,3,1558,1515,0,,,20.6,28.9,12.2,,210,270,6.7,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/05/1998,3.3,1623,1623,7.6,,,24.4,31.1,17.2,,330,330,15.2,20.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/05/1998,2.2,1411,1411,0,,,22.2,28.9,15.6,,180,180,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/05/1998,6.4,1439,1439,0,,,23.3,28.3,17.8,,230,240,11.2,13.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/06/1998,2.2,1732,1731,0,,,18.3,24.4,12.2,,250,240,4.9,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/06/1998,5.7,1654,1654,0,,,22.8,30,15.6,,270,270,14.3,17.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/06/1998,2.4,23,13,1.8,,,15,20,10,,330,320,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/06/1998,1.5,234,235,0,,,13.9,17.8,10,,350,350,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/06/1998,3.6,1225,1222,1.5,,,10.6,13.9,7.2,,20,360,8,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/06/1998,3.7,2012,2011,0,,,11.7,17.2,6.1,,310,300,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/06/1998,3.1,1504,1542,0,,,12.8,20,5,,300,300,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/06/1998,2.5,1233,1246,0,,,14.4,20.6,8.3,,270,330,4.5,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/06/1998,3.8,1307,1307,3.3,,,15.6,16.7,13.9,,130,140,7.6,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/06/1998,2.5,1722,1609,0,,,22.2,28.3,16.1,,230,200,6.7,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/06/1998,3.4,2246,2246,14,,,18.9,21.7,16.1,,160,160,8.9,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/06/1998,5.5,2024,2033,16.5,,,23.9,30,17.8,,340,360,13.4,17,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/06/1998,5.1,1621,1621,2,,,20.6,24.4,16.1,,320,320,10.7,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/06/1998,2.6,2337,2336,7.4,,,19.4,24.4,13.9,,200,210,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/06/1998,2.5,1547,1547,17,,,20,22.8,16.7,,220,220,6.3,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/06/1998,4.3,1738,1919,5.3,,,21.7,25,17.8,,300,240,8.9,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/06/1998,4.3,1256,1255,0,,,22.2,27.8,16.7,,280,280,8,11.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/06/1998,2.6,1608,1437,0,,,23.9,31.1,16.1,,230,230,4.9,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/06/1998,4.4,301,300,10.9,,,23.9,28.9,18.9,,300,290,13.4,19.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/06/1998,2.1,1846,1301,0,,,22.8,30,15,,190,130,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/06/1998,3.2,928,933,4.1,,,24.4,27.2,21.1,,180,160,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/06/1998,2.3,1738,1737,0,,,25.6,31.1,19.4,,280,280,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/06/1998,2.5,132,131,0.8,,,23.9,28.3,19.4,,230,230,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/06/1998,2.5,1819,1742,0,,,26.7,32.2,20.6,,180,190,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/06/1998,3.9,1733,1621,0,,,28.3,33.3,22.8,,210,230,8,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/06/1998,4.6,1926,1926,15,,,27.8,32.8,22.2,,270,270,13.4,16.1,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/06/1998,3.9,1720,944,0,,,27.8,32.2,22.8,,240,280,8.9,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/06/1998,3.3,125,125,0.8,,,27.2,32.2,21.7,,270,280,8,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/06/1998,3.8,243,242,68.3,,,23.3,27.8,18.9,,240,240,11.6,15.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/06/1998,5.7,1338,1338,0.5,,,21.7,26.1,16.7,,290,270,12.5,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/07/1998,3.3,1756,1115,0,,,21.1,27.2,14.4,,310,290,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/07/1998,1.8,1511,1434,0,,,20.6,26.1,14.4,,280,290,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/07/1998,1.9,1619,1618,0,,,21.7,28.9,14.4,,230,230,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/07/1998,4,1842,1842,9.9,,,23.3,27.8,18.9,,10,360,9.4,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/07/1998,2.6,512,1317,0,,,22.2,27.2,16.7,,10,60,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/07/1998,1.3,1408,1257,0,,,21.1,27.8,13.9,,230,150,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/07/1998,2.8,1544,1544,14.7,,,23.3,28.9,17.2,,190,190,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/07/1998,3,1610,1717,0.3,,,25.6,28.9,21.7,,280,360,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/07/1998,2.2,1845,1342,0,,,23.9,28.3,19.4,,20,320,5.8,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/07/1998,3.4,1830,1708,0,,,21.1,27.8,14.4,,10,10,8,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/07/1998,2.4,1602,1526,0,,,18.3,25.6,11.1,,10,30,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/07/1998,1.8,1316,1140,0,,,20,27.2,12.2,,30,90,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/07/1998,1,1541,1540,0,,,21.7,29.4,13.9,,200,200,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/07/1998,1.7,2203,2202,0.5,,,23.3,26.1,20.6,,240,240,4.5,4.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/07/1998,1.8,1417,1308,0,,,25,28.3,21.1,,170,170,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/07/1998,1.7,2340,2341,3,,,24.4,28.3,20.6,,310,300,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/07/1998,3.9,1216,1218,0,,,22.2,28.3,15.6,,300,310,8.9,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/07/1998,1.9,1403,1413,0,,,23.3,28.9,17.2,,350,10,6.3,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/07/1998,3.3,2012,2011,7.6,,,25,30.6,18.9,,320,320,13.4,17,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/07/1998,4.2,924,914,1.5,,,25,30,19.4,,240,230,8,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/07/1998,5.1,2315,2315,3,,,27.2,33.3,21.1,,360,10,17,21.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/07/1998,4.2,2120,2121,3,,,25.6,31.1,20,,280,280,13.9,16.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/07/1998,3.8,1708,1424,1,,,23.3,27.8,18.9,,290,260,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/07/1998,1.7,1608,1603,0,,,20.6,25.6,15,,230,240,4.5,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/07/1998,2.1,1800,1512,0,,,20,25.6,14.4,,340,360,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/07/1998,1.3,1547,1305,0,,,20.6,26.7,13.9,,20,360,3.6,4.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/07/1998,2.1,1420,1420,0,,,21.1,27.2,15,,230,240,6.3,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/07/1998,3.4,1645,1504,0,,,22.8,28.3,16.7,,230,230,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/07/1998,3.3,1629,1607,0,,,25,29.4,20,,330,290,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/07/1998,2,1326,1426,0.5,,,22.2,26.1,18.3,,360,40,4.9,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/07/1998,4.1,1524,1509,0,,,21.1,26.7,15,,10,10,8,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/08/1998,3.1,1342,1446,0,,,19.4,26.7,12.2,,30,80,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/08/1998,1.6,1710,1214,0,,,20.6,28.9,12.2,,30,70,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/08/1998,1.9,1436,1627,0,,,22.8,28.9,16.7,,110,120,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/08/1998,2.2,1446,1442,0,,,23.3,28.9,17.2,,200,210,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/08/1998,2.4,1120,1119,0.3,,,25,28.3,21.1,,200,200,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/08/1998,3.3,1715,1623,0,,,26.7,32.2,20.6,,190,160,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/08/1998,3.3,1634,1424,0,,,27.2,33.3,21.1,,140,180,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/08/1998,3,1736,1701,0,,,26.7,32.8,20,,130,130,7.2,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/08/1998,3.4,1400,1344,0,,,26.1,29.4,22.2,,270,240,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/08/1998,2.9,1559,1556,36.8,,,23.3,28.3,18.3,,10,360,12.5,14.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/08/1998,2.8,1732,1729,0,,,22.8,28.3,17.2,,360,360,7.6,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/08/1998,3.2,1910,1909,0.3,,,22.2,27.2,16.7,,20,30,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/08/1998,2.3,1841,1254,0,,,21.7,27.8,15,,360,350,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/08/1998,1.8,1907,1724,0,,,23.3,28.9,17.2,,180,210,4.5,5.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/08/1998,1.7,2228,1811,0,,,24.4,28.9,19.4,,120,280,3.6,4.5,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/08/1998,1.9,2045,2045,0,,,23.9,29.4,17.8,,120,130,6.3,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/08/1998,2.2,1510,1240,0,,,25.6,31.1,19.4,,230,280,6.3,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/08/1998,4.2,1626,1714,0,,,21.7,27.8,15.6,,360,10,8,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/08/1998,3.1,917,1443,0,,,17.8,24.4,11.1,,90,10,6.7,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/08/1998,1.3,1515,1054,0,,,18.9,28.3,8.9,,300,160,4,4.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/08/1998,1.6,1802,1555,0,,,22.8,31.1,14.4,,230,240,4.9,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/08/1998,1.8,1358,1340,0,,,24.4,30,18.9,,280,290,6.7,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/08/1998,3.7,1724,1120,0,,,25,31.7,17.8,,220,270,7.2,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/08/1998,5.3,1845,1839,2.5,,,26.7,32.8,20.6,,310,300,15.2,19.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/08/1998,3.7,1533,1533,8.1,,,26.7,33.9,19.4,,300,310,12.5,14.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/08/1998,3.8,1739,1512,0,,,22.2,27.8,16.7,,360,10,6.7,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",27/08/1998,3.2,1155,1230,0.3,,,21.7,28.3,14.4,,40,70,7.2,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",28/08/1998,2,2043,2043,0.5,,,22.8,30,15,,330,330,7.2,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",29/08/1998,2.6,1506,1505,0.3,,,23.9,29.4,18.3,,290,290,6.7,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",30/08/1998,3.4,1517,1557,0,,,23.9,31.1,16.7,,270,250,8.9,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",31/08/1998,2.7,1744,1832,0,,,21.1,27.8,13.9,,20,360,7.2,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",01/09/1998,1.4,1856,1856,0,,,19.4,27.2,11.7,,330,330,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",02/09/1998,3.2,1035,1034,0,,,20,26.1,13.3,,290,290,8,10.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",03/09/1998,1.9,1324,1324,0,,,18.9,27.8,9.4,,260,260,4.9,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",04/09/1998,2.4,2006,1635,0,,,21.7,28.9,13.9,,10,320,5.8,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",05/09/1998,2,1201,1635,0,,,20.6,30.6,10.6,,140,190,6.3,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",06/09/1998,4.2,1504,1416,0,,,27.2,35,19.4,,250,220,8.9,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",07/09/1998,3.8,1558,1613,11.9,,,21.1,28.3,13.3,,350,350,8,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",08/09/1998,4.7,1633,1633,0,,,14.4,20,8.3,,360,360,11.2,13.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",09/09/1998,3.9,1323,1233,0,,,14.4,21.7,7.2,,310,350,8,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",10/09/1998,1.1,1637,1636,0,,,16.1,25,6.7,,280,280,4.5,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",11/09/1998,2,1622,1503,0,,,20,29.4,10.6,,240,230,6.3,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",12/09/1998,2.1,1556,1254,0,,,21.7,31.7,11.7,,280,260,6.3,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",13/09/1998,1.1,1539,1538,0,,,23.3,32.8,13.3,,200,200,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",14/09/1998,2,1554,1556,0,,,25,34.4,15.6,,210,210,6.7,7.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",15/09/1998,4.4,1411,1445,0,,,26.1,30.6,21.1,,220,230,9.8,11.6,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",16/09/1998,2.3,1847,1747,0,,,22.8,26.7,18.3,,20,10,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",17/09/1998,2.7,1110,1321,0,,,21.7,26.1,17.2,,30,70,4.9,6.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",18/09/1998,1.6,1357,1357,0,,,22.2,29.4,14.4,,280,290,5.8,8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",19/09/1998,2.2,1739,1738,0.3,,,25,30,19.4,,180,180,7.2,8.9,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",20/09/1998,3,1918,1916,0,,,25.6,31.7,19.4,,240,240,7.2,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",21/09/1998,2.2,1733,1540,0,,,23.9,28.9,18.9,,10,330,5.8,6.7,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",22/09/1998,3.8,1327,1332,2.5,,,17.2,23.3,10.6,,350,360,7.6,9.4,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",23/09/1998,2.1,1035,1033,0,,,13.3,18.9,7.2,,30,40,6.3,7.2,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",24/09/1998,2.5,1425,1424,0,,,15,24.4,5.6,,220,200,6.3,9.8,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",25/09/1998,3.4,1306,1306,1,,,22.2,27.8,16.1,,270,260,9.4,10.3,,,,,,,
USW00004804,"COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US",26/09/1998,4.6,1547,1547,0,,,26.1,32.8,19.4,,230,230,9.4,11.6,,,,,,,
